256 10
0.277012288465449 -1.0731023856048 0.372283834949606 0.554533720975298 -5.79481148272077 2.89016886168581 1.16739667012034 4.80495235211355 -0.739116486544208 0.0507527187392396 0.290500992195712 0.528590062256145 -0.818622993373153 -2.47874484776953 2.88756497495644 3.47750882166509 3.98603156428355 1.22820111230818
0.19853424289139 -1.0711789713718 0.224918258745741 0.582274880157216 -5.64171966469717 2.78054476884409 1.08409217930755 4.63283880599913 -0.878199881463037 -0.316928983083323 0.518502490682569 0.611174610962711 -1.12395079552752 -2.33424600248963 2.50395251799691 3.80999992932092 4.53580499713121 0.578674665941282
0.122195113827376 -1.06990375450804 0.0821784934771458 0.608187261180852 -5.49100936124823 2.661176434023 1.00379006565796 4.46757987499776 -1.01351070466486 -0.674287164480815 0.742890801918928 0.687564006700155 -1.4211830720574 -2.1998061222037 2.12745123415236 4.13507453898333 5.05552379085026 -0.0508026207679699
0.0492602042599228 -1.07088481595307 -0.0517328775565952 0.632400478950419 -5.3489638464469 2.53336811753848 0.929324164984995 4.31448204808751 -1.1419442062711 -1.01374583562245 0.958618707221501 0.756114148693126 -1.70468880348901 -2.07911764640312 1.76633294065059 4.4456835644766 5.52589525855456 -0.639804791763323
-0.0193429959818303 -1.07601108529889 -0.172982944983308 0.655351585933688 -5.22198150139542 2.39867718110877 0.863481039867207 4.17837612827219 -1.26083781417472 -1.32893695010338 1.1611122543064 0.815676892790719 -1.96994852033642 -1.9750345852583 1.42791415773711 4.73562137243817 5.92884174927044 -1.16890739032871
-0.0830538599544566 -1.08736171894503 -0.278320139757212 0.677767371480194 -5.11628630672427 2.25893956285475 0.808861614493964 4.06336723101958 -1.36811363332463 -1.61497503912603 1.34647034783583 0.865649799421139 -2.21375171986162 -1.88942932606384 1.11826836999454 4.99979435998969 6.24853629550589 -1.62071475289478
-0.141664942696461 -1.10707793549227 -0.365251213027846 0.700611482579895 -5.0376294632818 2.11630706752135 0.767744340154229 3.97263131007311 -1.46237236240777 -1.8685865947528 1.51159951556386 0.905976653780793 -2.43426358475061 -1.82313249688413 0.842063653388877 5.23438527084469 6.47237054812007 -1.98080930724427
-0.195269033528108 -1.13719994084122 -0.432175656501811 0.724997998104191 -4.99099086963164 1.97328811061519 0.741954107195883 3.90826504580461 -1.54293390917144 -2.08809740390037 1.65428119261214 0.937103307355812 -2.63096584156011 -1.77595253647601 0.60252060273395 5.43691376316579 6.59181505029025 -2.23858741656791
-0.244175000865571 -1.17947429931081 -0.478473188161225 0.752076135413604 -4.9802882111376 1.83278206255854 0.732740037212297 3.87119104801337 -1.60982458976389 -2.27329619320365 1.77317635985601 0.959897888697243 -2.80448907916394 -1.74676350598014 0.401472321080801 5.60620480036779 6.60314017652395 -2.38795500392909
-0.288803399266477 -1.23513993607257 -0.504542277895213 0.782893221040376 -5.00810107695147 1.69809756120566 0.740664663202379 3.861117018765 -1.66371445833377 -2.42520282145265 1.86777749532108 0.975547209632089 -2.95636113867361 -1.73364484967895 0.239500635689533 5.74228312435175 6.5079717488892 -2.42786109489387
