64 10
"Fp2_F4"	"F4_C4"	"C4_P4"	"P4_O2"	"Fp1_F3"	"F3_C3"	"C3_P3"	"P3_O1"	"Fp2_F8"	"F8_T4"	"T4_T6"	"T6_O2"	"Fp1_F7"	"F7_T3"	"T3_T5"	"T5_O1"	"Fz_Cz"	"Cz_Pz"
-1.60157841547034	2.34920152764099	-2.99343987885085	-1.81924953267528	-2.42298141223658	8.78688460209489	-0.148200105751783	-2.84222444296816	-2.08412770148404	-0.788466043775703	-1.1304715369652	-0.0620010171305339	-0.449182843511929	4.12467042056578	-2.6279531359733	2.32594420005782	-4.80848588249011	-2.72016414173232
0.0299848309410695	0.20860047876913	-5.69470139724329	2.91781041052768	6.45321053309577	2.780919104205	-5.11384264883162	1.78494523818085	-4.0069133477428	0.239221685888396	-1.23789924865612	2.46728523350511	4.10321324667289	0.122119004633856	-3.2444346610187	4.92433463636196	-5.61622486456507	-7.28148154855655
1.07543803784938	-1.16479243918619	-5.72329709684587	5.54796611302509	8.02443214680377	2.95206807323043	-8.17880805602246	5.19737518340886	-1.91598887786258	-2.54254554039781	-3.83556981972681	8.0294188528296	6.01489219324178	-0.514570881833515	-5.24001218578115	7.73475822179347	-6.84522396397525	-0.86995710920711
-1.03727727957466	-3.70291608835745	-1.11737711054689	10.0586042634662	2.26003680964542	4.5021136307324	-9.44079523742417	6.95477055751076	-2.68154311245895	-2.68872526508818	-3.46032816463639	13.0316303271707	2.75310944174418	-0.973940093151676	-5.53399396037452	8.03095037224642	-12.7609547362921	17.8949138479613
-0.962590514141258	-5.48682176068958	3.67850103097129	10.0316469079813	2.48858301013474	5.82494829241411	-8.36871898444259	6.03637514719924	-2.1290564462813	-4.05255880829815	3.33579707290238	10.1065538457989	7.98937296816532	-2.57689761739555	-5.97635521861181	6.54506733314753	-18.8329262357512	28.8952316619948
2.01090870755847	-6.46279165554341	2.81634370665139	9.41055689011183	3.08736570842585	1.45950184231714	-5.06391712472219	6.36547870834092	0.357636970019342	-2.01114714048493	2.52315099744595	6.90537682179793	10.2984044904842	-3.07789188359479	-8.619903760765	7.24782028823735	-17.6828071253697	24.063261227196
-2.15258716479031	0.225099712947502	0.423622920852246	9.37334560610652	-1.34392255917017	1.15185808331502	-4.08567666329018	6.58020581190954	2.07131904560291	-2.63537564488471	4.22663459394325	4.20690308045452	4.5172708707172	0.366718142889724	-10.3803557025592	7.7988313617165	-9.2378703493948	12.7992926012883
2.52156789597569	5.27047755648956	-0.41364014745716	8.64941252718583	-1.00445338794298	4.00317025585058	-2.22310394425856	8.75208067019861	3.10692162022227	2.16685362856305	5.38889238804002	5.36515019536859	4.74546080039622	-0.0023095638183932	-5.79790720830326	10.5824495655731	1.00272460724941	10.576290617165
1.40434755843528	6.76159262683857	-1.59301447524387	9.77000273991506	1.32807962815928	6.27785819973911	-0.900362997853223	10.0760348421214	3.81102915180886	4.64456565194035	0.510172253619698	7.37716139257613	4.97264087258769	4.91948534557314	-4.74742451314144	11.6369079671472	5.16013012141015	12.5359971056881
2.95622689918944	2.83919405757826	-2.17955663977988	15.3909382744718	-7.6724591174131	18.4132407424138	-1.12076091990698	10.0662956572718	9.14939231959592	-1.7221369236707	4.30953362154324	7.27001357399119	1.69661846451804	12.8994018363525	-3.02783934708529	8.11813540858028	2.3984507801315	18.8228691901417
-1.22820425154046	-1.70097403473737	-4.66973048936672	19.6585783021292	-9.94556959805027	14.4373365342375	-0.0286287949607562	12.1366528285312	3.73944993666685	-0.441788244580867	-0.407846550050703	9.16985438444933	2.40995888993183	10.7807892437601	-2.93146864997544	6.34051148604123	-7.55074821667962	21.1741712407966
2.60603841117664	-9.33305238595762	-2.80970472638167	16.1483703256541	-5.84641647593602	8.53449342543524	-0.179839738179965	10.5804578764171	5.0515005945571	-1.50558478207935	-2.41901157342781	5.48474738544154	5.05308614670669	6.1159213581136	-0.997862182898572	2.91754976581466	-16.990530611878	21.8835662655356
0.990203154363954	-10.991229503863	0.250384619947859	13.1132738154556	-3.65130113451453	7.58149307617502	-3.09508044936021	8.07789402294972	2.82860986446684	-0.226995472481704	-3.90244281972357	4.66346051364282	4.83965565333402	8.74310872379578	-5.46443730721802	0.794678445338221	-19.6535631546097	21.7417659249992
-2.62703943915703	-10.09657028065	-1.11526658016222	12.6981460654912	-3.92599050255197	5.688551671357	-4.63259339018591	5.52414039006586	-0.315837330851508	-4.61804308656572	-3.28329188164361	7.07644206458281	0.316230091450109	6.3272984197338	-5.07804311745464	1.08862277495571	-16.7965950935164	18.5256664498365
0.433321989236738	-11.108480551133	0.523152487490027	9.74581074547143	-1.16780039932909	1.31680282658042	3.39535399622026	1.38249150123337	3.90799763043119	-4.97114601852631	-0.358136306740029	1.01508936590037	1.9476336973569	3.33315742660933	0.237239325406385	-0.591182524667651	-18.4085109865823	24.9195074702654
0.849004874336124	-9.593903766103	3.44347846174576	4.43981815233853	-7.17141534970942	3.43348792894823	14.3404529936022	-3.23563610016257	3.86946387958914	-2.37729942897577	-2.15240030544951	-0.201366422846455	-1.12728698479189	3.81531196220478	7.08416580857235	-2.40530131330681	-14.7255465678727	28.9812091847027
0.608881070722042	-5.73543624590517	4.39699422936458	1.46802803010259	-7.09892999475706	-0.710068887198972	20.287466008577	-4.89301658411264	-1.03040356296535	5.04425645707438	-3.09208154302675	-0.183304266798238	-6.37689046388398	5.18764267961758	12.3566583454696	-3.58196001869488	-10.6445117163882	27.9610592549079
0.745405580911848	-2.14234521356826	5.5385922555753	-3.49000159544104	2.74008447406681	-10.1035774969815	20.9961867472525	-5.54913573589381	-0.849326862089258	4.92886743394394	-4.27611112475658	0.848221580379745	-4.99881565895907	1.89364483120199	14.8062916442295	-3.61756282802851	-6.03335988444875	24.5669546304957
